# -------------------------- o --------------------------
# File ID: 16x65536.h5 
# -------------------------- o --------------------------
# Source:TIC98753307
# MJD: 59448.907013888886	RA: 12h29m25.829s	DEC: -9d41m33.786s
# DELTAT:  18.253611	DELTAF(Hz):  -2.793968
# --------------------------
# Top_Hit_# 	Drift_Rate 	SNR 	Uncorrected_Frequency 	Corrected_Frequency 	Index 	freq_start 	freq_end 	SEFD 	SEFD_freq 	Coarse_Channel_Number 	Full_number_of_hits 	
# --------------------------
042	 -0.009566	4866.045410	   7754.882812	   7754.882812	524288	   7754.886079	   7754.879552	0.0	      0.000000	41	26527	
043	 -0.009566	4690.875000	   7751.953125	   7751.953125	524288	   7751.956391	   7751.949864	0.0	      0.000000	42	26527	
044	 -0.009566	4422.304688	   7749.023438	   7749.023438	524288	   7749.026704	   7749.020177	0.0	      0.000000	43	26527	
045	 -0.009566	4236.604492	   7746.093750	   7746.093750	524288	   7746.097016	   7746.090489	0.0	      0.000000	44	26527	
046	 -0.009566	4130.117676	   7743.164062	   7743.164062	524288	   7743.167329	   7743.160802	0.0	      0.000000	45	26527	
047	 -0.009566	4092.940186	   7740.234375	   7740.234375	524288	   7740.237641	   7740.231114	0.0	      0.000000	46	26527	
048	 -0.009566	4151.560059	   7737.304688	   7737.304688	524288	   7737.307954	   7737.301427	0.0	      0.000000	47	26527	
049	 -0.009566	4737.341797	   7734.375000	   7734.375000	524288	   7734.378266	   7734.371739	0.0	      0.000000	48	26527	
050	 -0.009566	4817.198242	   7731.445312	   7731.445312	524288	   7731.448579	   7731.442052	0.0	      0.000000	49	26527	
051	 -0.009566	5038.050781	   7728.515625	   7728.515625	524288	   7728.518891	   7728.512364	0.0	      0.000000	50	26527	
052	 -0.009566	4964.699219	   7725.585938	   7725.585938	524288	   7725.589204	   7725.582677	0.0	      0.000000	51	26527	
053	 -0.009566	4654.515625	   7722.656250	   7722.656250	524288	   7722.659516	   7722.652989	0.0	      0.000000	52	26527	
054	 -0.009566	4214.949219	   7719.726562	   7719.726562	524288	   7719.729829	   7719.723302	0.0	      0.000000	53	26527	
055	 -0.009566	3773.800537	   7716.796875	   7716.796875	524288	   7716.800141	   7716.793614	0.0	      0.000000	54	26527	
056	 -0.009566	3447.055176	   7713.867188	   7713.867188	524288	   7713.870454	   7713.863927	0.0	      0.000000	55	26527	
057	 -0.009566	3361.707520	   7710.937500	   7710.937500	524288	   7710.940766	   7710.934239	0.0	      0.000000	56	26527	
058	 -0.009566	3473.316406	   7708.007812	   7708.007812	524288	   7708.011079	   7708.004552	0.0	      0.000000	57	26527	
059	 -0.009566	3775.468506	   7705.078125	   7705.078125	524288	   7705.081391	   7705.074864	0.0	      0.000000	58	26527	
060	 -0.009566	4160.861328	   7702.148438	   7702.148438	524288	   7702.151704	   7702.145177	0.0	      0.000000	59	26527	
061	 -0.009566	4379.979004	   7699.218750	   7699.218750	524288	   7699.222016	   7699.215489	0.0	      0.000000	60	26527	
062	 -0.009566	4247.598633	   7696.289062	   7696.289062	524288	   7696.292329	   7696.285802	0.0	      0.000000	61	26527	
063	 -0.009566	3800.983643	   7693.359375	   7693.359375	524288	   7693.362641	   7693.356114	0.0	      0.000000	62	26527	
064	 -0.009566	3314.647461	   7690.429688	   7690.429688	524288	   7690.432954	   7690.426427	0.0	      0.000000	63	26527	
